1	5
2	4
3	2
4	3
5	5
6	1
7	5
8	3
9	4
10	3
11	3
12	5
13	5
14	3
15	3
16	1
17	3
18	5
19	5
20	1
21	2
22	2
23	3
24	3
25	5
26	3
27	3
28	2
29	5
30	3
31	4
32	4
33	4
34	5
35	3
36	3
37	5
38	1
39	4
40	3
41	5
42	1
43	3
44	3
45	5
46	2
47	3
48	4
49	5
50	2
51	2
52	3
53	1
54	3
55	5
56	3
57	1
58	3
59	3
60	4
61	5
62	1
63	5
64	5
65	1
66	3
67	4
68	3
69	4
70	2
71	1
72	5
73	3
74	5
75	5
76	3
77	4
78	5
79	5
80	5
81	1
82	5
83	3
84	5
85	2
86	5
87	5
88	3
89	3
90	1
91	5
92	3
93	5
94	1
95	3
96	3
97	1
98	1
99	3
100	2
101	1
102	3
103	1
104	5
105	1
106	4
107	3
108	1
109	5
110	3
111	3
112	1
113	4
114	1
115	4
116	4
117	5
118	5
119	4
120	5
121	3
122	5
123	5
124	3
125	5
126	5
127	5
128	5
129	1
130	1
131	3
132	1
133	4
134	4
135	3
136	3
137	5
138	3
139	5
140	1
141	5
142	1
143	3
144	4
145	5
146	4
147	1
148	1
149	5
150	4
151	5
152	5
153	5
154	3
155	4
156	4
157	2
158	5
159	4
160	5
161	5
162	4
163	3
164	5
165	1
166	3
167	3
168	5
169	5
170	1
171	5
172	5
173	3
174	2
175	5
176	5
177	1
178	3
179	3
180	3
181	4
182	4
183	2
184	1
185	5
186	5
187	5
188	3
189	5
190	3
191	5
192	5
193	5
194	2
195	5
196	1
197	5
198	1
199	1
200	3
201	2
202	1
203	5
204	5
205	2
206	4
207	3
208	2
209	2
210	5
211	5
212	3
213	5
214	1
215	5
216	5
217	5
218	4
219	5
220	1
221	5
222	5
223	5
224	5
225	5
226	4
227	5
228	1
229	1
230	5
231	5
232	2
233	5
234	1
235	5
236	1
237	1
238	1
239	3
240	5
241	3
242	1
243	5
244	4
245	5
246	1
247	1
248	5
249	4
250	5
251	5
252	3
253	4
254	3
255	5
256	5
257	5
258	2
259	5
260	3
261	1
262	5
263	4
264	5
265	5
266	3
267	5
268	3
269	4
270	5
271	5
272	1
273	3
274	5
275	1
276	1
277	5
278	3
279	5
280	5
281	5
282	2
283	3
284	5
285	5
286	2
287	2
288	2
289	3
290	3
291	1
292	5
293	2
294	5
295	5
296	4
297	2
298	2
299	5
300	5
301	3
302	3
303	3
304	5
305	3
306	4
307	1
308	4
309	2
310	1
311	3
312	5
313	5
314	4
315	5
316	3
317	5
318	3
319	5
320	3
321	1
322	3
323	1
324	1
325	5
326	1
327	2
328	1
329	1
330	3
331	5
332	2
333	3
334	2
335	2
336	3
337	2
338	5
339	5
340	3
341	3
342	3
343	3
344	3
345	5
346	5
347	3
348	5
349	1
350	3
351	5
352	5
353	5
354	1
355	3
356	3
357	2
358	5
359	4
360	1
361	5
362	5
363	1
364	3
365	3
366	5
367	5
368	1
369	5
370	5
371	5
372	1
373	5
374	2
375	3
376	2
377	1
378	3
379	5
380	1
381	2
382	2
383	3
384	5
385	5
386	1
387	3
388	3
389	5
390	1
391	3
392	4
393	1
394	5
395	5
396	3
397	1
398	4
399	1
400	5
401	2
402	1
403	5
404	3
405	1
406	3
407	3
408	5
409	5
410	3
411	3
412	1
413	1
414	3
415	3
416	4
417	5
418	3
419	5
420	3
421	5
422	1
423	5
424	5
425	5
426	3
427	2
428	1
429	3
430	1
431	2
432	3
433	5
434	1
435	5
436	2
437	3
438	4
439	1
440	3
441	5
442	5
443	5
444	4
445	4
446	5
447	4
448	5
449	4
450	5
451	2
452	3
453	1
454	4
455	4
456	5
457	2
458	4
459	3
460	5
461	5
462	3
463	1
464	4
465	5
466	5
467	5
468	5
469	5
470	5
471	3
472	2
473	3
474	3
475	2
476	4
477	1
478	1
479	5
480	2
481	3
482	1
483	1
484	3
485	5
486	3
487	5
488	1
489	4
490	4
491	3
492	4
493	1
494	5
495	4
496	5
497	5
498	3
499	5
500	3
501	1
502	3
503	4
504	2
505	2
506	2
507	4
508	5
509	4
510	5
511	5
512	3
513	5
514	5
515	4
516	1
517	1
518	1
519	3
520	1
521	4
522	1
523	2
524	2
525	5
526	5
527	1
528	3
529	1
530	4
531	3
532	3
533	5
534	3
535	1
536	5
537	5
538	2
539	2
540	1
541	1
542	5
543	1
544	3
545	1
546	4
547	4
548	3
549	5
550	5
551	4
552	1
553	1
554	1
555	1
556	3
557	3
558	5
559	1
560	2
561	5
562	1
563	4
564	2
565	1
566	5
567	3
568	4
569	3
570	1
571	5
572	1
573	1
574	3
575	2
576	2
577	1
578	5
579	2
580	5
581	3
582	1
583	4
584	3
585	4
586	2
587	1
588	1
589	4
590	4
591	1
592	1
593	1
594	3
595	5
596	4
597	2
598	5
599	2
600	1
