1	3
2	4
3	1
4	3
5	4
6	3
7	3
8	2
9	1
10	3
11	1
12	3
13	3
14	3
15	3
16	2
17	4
18	3
19	1
20	4
21	3
22	3
23	4
24	2
25	1
26	2
27	1
28	4
29	2
30	4
31	3
32	2
33	4
34	4
35	3
36	2
37	3
38	3
39	3
40	3
41	3
42	2
43	1
44	3
45	4
46	4
47	4
48	2
49	4
50	4
51	1
52	3
53	4
54	1
55	4
56	2
57	3
58	3
59	4
60	1
61	1
62	1
63	1
64	4
65	3
66	1
67	3
68	1
69	2
70	3
71	4
72	1
73	2
74	3
75	4
76	3
77	3
78	1
79	3
80	1
81	1
82	1
83	3
84	2
85	2
86	1
87	2
88	3
89	3
90	2
91	1
92	3
93	1
94	4
95	3
96	2
97	4
98	2
99	3
100	1
101	3
102	3
103	3
104	3
105	4
106	3
107	3
108	3
109	1
110	2
111	3
112	1
113	3
114	3
115	4
116	1
117	3
118	4
119	3
120	3
121	1
122	3
123	3
124	3
125	3
126	3
127	1
128	3
129	3
130	4
131	1
132	1
133	3
134	3
135	2
136	3
137	3
138	3
139	4
140	1
141	3
142	3
143	3
144	2
145	1
146	3
147	3
148	3
149	2
150	3
151	4
152	3
153	3
154	3
155	4
156	2
157	3
158	3
159	3
160	3
161	2
162	3
163	3
164	3
165	3
166	3
167	4
168	4
169	3
170	1
171	1
172	3
173	1
174	3
175	3
176	1
177	3
178	3
179	3
180	3
181	3
182	1
183	3
184	3
185	3
186	3
187	3
188	1
189	3
190	3
191	1
192	3
193	2
194	4
195	3
196	3
197	3
198	4
199	3
200	4
201	3
202	3
203	3
204	2
205	3
206	3
207	1
208	3
209	1
210	3
211	2
212	3
213	3
214	3
215	3
216	4
217	3
218	2
219	3
220	1
221	4
222	4
223	2
224	2
225	4
226	4
227	1
228	3
229	2
230	3
231	3
232	2
233	3
234	4
235	2
236	4
237	3
238	4
239	3
240	2
241	3
242	3
243	3
244	1
245	2
246	2
247	1
248	4
249	4
250	3
251	3
252	2
253	3
254	1
255	4
256	3
257	4
258	4
259	3
260	3
261	1
262	3
263	3
264	1
265	2
266	2
267	1
268	3
269	3
270	1
271	3
272	4
273	3
274	4
275	2
276	4
277	3
278	3
279	3
280	2
281	3
282	3
283	1
284	3
285	4
286	4
287	3
288	2
289	1
290	1
291	1
292	3
293	4
294	4
295	1
296	2
297	4
298	3
299	3
300	3
301	4
302	3
303	2
304	1
305	3
306	3
307	3
308	4
309	3
310	3
311	3
312	4
313	4
314	4
315	3
316	4
317	4
318	3
319	1
320	3
321	2
322	3
323	4
324	1
325	3
326	3
327	4
328	1
329	3
330	3
331	3
332	3
333	4
334	3
335	3
336	3
337	1
338	4
339	1
340	3
341	3
342	2
343	1
344	4
345	4
346	1
347	3
348	4
349	3
350	1
351	3
352	4
353	3
354	4
355	4
356	4
357	4
358	1
359	3
360	3
361	3
362	4
363	3
364	3
365	2
366	4
367	3
368	3
369	3
370	4
371	3
372	4
373	4
374	3
375	4
376	3
377	4
378	3
379	3
380	3
381	4
382	4
383	2
384	3
385	3
386	3
387	4
388	1
389	4
390	1
391	3
392	4
393	3
394	3
395	3
396	4
397	1
398	4
399	4
400	4
401	3
402	2
403	3
404	3
405	4
406	2
407	4
408	2
409	1
410	2
411	1
412	2
413	4
414	4
415	4
416	3
417	4
418	1
419	4
420	4
421	3
422	3
423	1
424	4
425	3
426	3
427	3
428	4
429	3
430	2
431	3
432	4
433	4
434	2
435	4
436	3
437	4
438	1
439	4
440	4
441	3
442	4
443	3
444	4
445	3
446	1
447	4
448	4
449	2
450	3
451	4
452	2
453	1
454	3
455	4
456	1
457	4
458	4
459	4
460	3
461	4
462	1
463	3
464	4
465	3
466	3
467	3
468	4
469	3
470	4
471	4
472	3
473	4
474	4
475	3
476	4
477	4
478	3
479	4
480	4
481	4
482	1
483	1
484	4
485	4
486	4
487	4
488	3
489	2
490	4
491	2
492	4
493	2
494	4
495	1
496	4
497	4
498	3
499	2
500	4
501	3
502	4
503	4
504	3
505	1
506	3
507	4
508	4
509	4
510	4
511	1
512	4
513	1
514	4
515	3
516	4
517	3
518	2
519	1
520	3
521	1
522	3
523	4
524	2
525	4
526	1
527	3
528	3
529	4
530	3
531	2
532	1
533	4
534	3
535	4
536	4
537	1
538	1
539	1
540	3
541	4
542	4
543	4
544	3
545	1
546	4
547	4
548	1
549	1
550	4
551	1
552	2
553	3
554	4
555	4
556	4
557	4
558	4
559	3
560	4
561	1
562	3
563	1
564	4
565	2
566	1
567	3
568	3
569	1
570	1
571	1
572	4
573	3
574	4
575	4
576	4
577	4
578	1
579	3
580	3
581	4
582	4
583	4
584	3
585	1
586	3
587	3
588	4
589	1
590	3
591	3
592	1
593	2
594	4
595	3
596	1
597	3
598	3
599	2
600	1
