1	28
1	35
1	43
1	61
1	65
1	66
1	95
1	125
1	170
1	193
1	200
1	229
1	231
1	242
1	273
2	3
2	7
2	13
2	53
2	54
2	60
2	69
2	73
2	74
2	78
2	89
2	94
2	104
2	108
2	120
2	124
2	150
2	166
2	169
2	175
2	176
2	183
2	202
2	206
2	241
2	251
2	278
2	285
3	2
3	13
3	32
3	39
3	53
3	54
3	69
3	94
3	108
3	113
3	124
3	134
3	140
3	141
3	150
3	174
3	175
3	201
3	223
3	228
3	249
3	274
3	280
4	24
4	77
4	127
4	182
4	185
4	216
4	219
4	223
4	239
4	250
4	260
4	282
5	18
5	30
5	67
5	76
5	97
5	98
5	109
5	116
5	135
5	187
5	203
5	237
5	291
5	292
5	299
6	13
6	30
6	31
6	33
6	44
6	57
6	67
6	97
6	117
6	123
6	135
6	143
6	178
6	181
6	187
6	203
6	205
6	237
7	2
7	39
7	42
7	54
7	60
7	74
7	89
7	90
7	94
7	108
7	124
7	133
7	141
7	173
7	175
7	278
8	27
8	31
8	37
8	67
8	68
8	143
8	160
8	181
8	200
8	203
8	237
8	292
8	299
9	12
9	15
9	17
9	19
9	20
9	29
9	36
9	59
9	126
9	130
9	212
9	224
9	227
9	233
9	235
9	237
9	246
9	247
9	255
9	256
9	261
9	263
9	267
9	276
9	284
9	294
10	50
10	62
10	63
10	77
10	80
10	98
10	101
10	111
10	112
10	152
10	153
10	156
10	167
10	182
10	185
10	186
10	197
10	199
10	216
10	219
10	223
10	226
10	239
10	250
10	258
10	282
10	286
10	291
11	47
11	55
11	56
11	72
11	73
11	84
11	99
11	115
11	142
11	163
11	207
11	210
11	238
11	244
11	245
11	246
11	252
11	253
11	275
11	281
12	9
12	15
12	17
12	29
12	52
12	59
12	86
12	126
12	224
12	227
12	233
12	234
12	246
12	263
12	267
12	276
12	284
12	287
12	294
13	2
13	3
13	6
13	94
13	96
13	104
13	113
13	134
13	150
13	175
13	241
13	280
14	23
14	34
14	41
14	64
14	132
14	138
14	146
14	158
14	168
14	188
14	191
14	217
14	243
14	260
14	269
14	288
15	9
15	12
15	17
15	19
15	29
15	36
15	52
15	86
15	126
15	130
15	181
15	212
15	224
15	235
15	246
15	259
15	263
15	267
15	276
16	22
16	28
16	43
16	61
16	66
16	72
16	95
16	105
16	106
16	131
16	149
16	155
16	157
16	162
16	170
16	178
16	193
16	204
16	229
16	230
16	232
16	242
16	254
16	262
16	273
16	300
17	9
17	12
17	15
17	36
17	59
17	130
17	224
17	227
17	233
17	235
17	255
17	263
17	276
17	288
18	5
18	19
18	27
18	31
18	33
18	57
18	67
18	83
18	88
18	97
18	109
18	117
18	123
18	143
18	151
18	160
18	161
18	187
18	203
18	220
18	237
18	257
18	297
18	299
19	9
19	15
19	18
19	29
19	36
19	86
19	126
19	130
19	212
19	224
19	227
19	233
19	235
19	247
19	255
19	256
19	263
19	267
19	276
19	284
19	294
20	9
20	36
20	59
20	86
20	107
20	126
20	130
20	212
20	224
20	227
20	233
20	235
20	247
20	255
20	259
20	261
20	263
20	267
20	276
20	284
20	294
21	34
21	41
21	64
21	100
21	122
21	132
21	138
21	146
21	154
21	176
21	190
21	212
21	217
21	243
21	269
21	288
21	290
22	16
22	28
22	61
22	66
22	143
22	170
22	193
22	225
22	229
22	262
22	270
22	272
22	300
23	14
23	34
23	51
23	81
23	100
23	122
23	132
23	158
23	165
23	176
23	188
23	190
23	213
23	215
23	243
23	288
24	4
24	98
24	101
24	111
24	153
24	156
24	159
24	171
24	186
24	197
24	208
24	211
24	219
24	289
24	296
25	80
25	111
25	112
25	151
25	153
25	156
25	171
25	185
25	186
25	197
25	211
25	219
25	248
26	54
26	60
26	69
26	89
26	90
26	94
26	104
26	120
26	134
26	141
26	150
26	183
26	202
26	214
26	228
26	241
26	249
27	8
27	18
27	33
27	44
27	65
27	67
27	76
27	83
27	109
27	116
27	117
27	151
27	179
27	265
27	291
28	1
28	16
28	22
28	61
28	66
28	67
28	95
28	105
28	106
28	119
28	121
28	131
28	147
28	148
28	155
28	157
28	170
28	172
28	200
28	204
28	225
28	229
28	230
28	232
28	242
28	254
28	272
28	273
28	300
29	9
29	12
29	15
29	19
29	130
29	212
29	224
29	233
29	235
29	246
29	267
29	276
29	294
30	5
30	6
30	31
30	33
30	44
30	65
30	67
30	71
30	76
30	88
30	91
30	131
30	135
30	143
30	151
30	187
30	220
30	237
31	6
31	8
31	18
31	30
31	33
31	48
31	83
31	116
31	135
31	151
31	161
31	181
31	187
31	193
31	198
31	203
31	257
31	265
31	291
31	297
31	299
32	3
32	39
32	60
32	69
32	89
32	90
32	94
32	107
32	108
32	139
32	141
32	173
32	174
32	214
32	241
32	251
33	6
33	18
33	27
33	30
33	31
33	44
33	48
33	57
33	65
33	67
33	89
33	116
33	128
33	135
33	137
33	143
33	151
33	161
33	179
33	187
33	189
33	203
33	205
33	236
33	265
33	271
33	291
33	299
34	14
34	21
34	23
34	41
34	64
34	111
34	132
34	138
34	146
34	158
34	165
34	176
34	191
34	213
34	217
34	243
34	269
34	290
35	1
35	43
35	106
35	147
35	157
35	162
35	164
35	170
35	172
35	193
35	200
35	221
35	230
35	232
35	242
35	254
35	262
35	267
35	270
35	272
35	273
35	300
36	9
36	15
36	17
36	19
36	20
36	126
36	212
36	224
36	227
36	233
36	246
36	247
36	261
36	263
36	267
36	276
36	294
37	8
37	76
37	91
37	116
37	135
37	137
37	143
37	181
37	187
37	201
37	237
37	291
38	61
38	66
38	106
38	132
38	148
38	157
38	164
38	170
38	172
38	221
38	225
38	230
38	242
38	254
38	270
39	3
39	7
39	32
39	49
39	60
39	69
39	74
39	94
39	104
39	107
39	108
39	113
39	120
39	141
39	166
39	183
39	192
39	222
39	241
39	268
39	280
40	45
40	47
40	56
40	70
40	73
40	84
40	115
40	161
40	163
40	196
40	210
40	244
40	252
40	281
41	14
41	21
41	34
41	51
41	100
41	122
41	132
41	138
41	146
41	154
41	158
41	165
41	168
41	173
41	176
41	188
41	190
41	191
41	215
41	216
41	217
41	243
41	269
41	288
41	290
42	7
42	47
42	55
42	70
42	73
42	75
42	82
42	84
42	99
42	115
42	136
42	144
42	163
42	195
42	196
42	218
42	245
42	252
42	253
42	275
43	1
43	16
43	35
43	61
43	66
43	121
43	131
43	170
43	178
43	219
43	230
43	273
43	300
44	6
44	27
44	30
44	33
44	57
44	67
44	76
44	88
44	91
44	102
44	109
44	116
44	135
44	160
44	177
44	179
44	198
44	203
44	205
44	265
44	291
44	292
44	299
45	40
45	47
45	56
45	73
45	75
45	85
45	93
45	163
45	244
45	245
45	249
45	252
45	253
45	279
46	47
46	70
46	79
46	84
46	87
46	102
46	140
46	163
46	184
46	196
46	218
46	240
46	252
46	275
46	281
47	11
47	40
47	42
47	45
47	46
47	50
47	55
47	62
47	70
47	72
47	73
47	75
47	82
47	84
47	87
47	115
47	118
47	136
47	142
47	144
47	163
47	184
47	195
47	196
47	207
47	210
47	218
47	238
47	240
47	245
47	252
47	253
47	271
47	275
47	281
47	283
47	287
47	293
47	295
48	31
48	33
48	58
48	109
48	116
48	122
48	135
48	145
48	187
48	265
48	291
48	299
49	39
49	54
49	60
49	69
49	89
49	94
49	104
49	107
49	124
49	140
49	141
49	166
49	201
49	206
49	228
49	241
50	10
50	47
50	62
50	77
50	103
50	111
50	171
50	186
50	192
50	194
50	197
50	208
50	226
50	258
51	23
51	41
51	100
51	122
51	132
51	138
51	154
51	158
51	165
51	176
51	188
51	190
51	191
51	213
51	217
51	243
51	252
51	288
51	290
52	12
52	15
52	130
52	224
52	225
52	233
52	246
52	255
52	261
52	263
52	267
52	276
52	294
53	2
53	3
53	74
53	78
53	90
53	94
53	108
53	113
53	120
53	124
53	134
53	141
53	150
53	154
