1	5
1	25
1	76
1	82
1	100
1	131
1	191
1	210
1	238
1	252
1	258
1	259
1	270
1	271
1	275
1	287
1	298
2	16
2	20
2	27
2	29
2	30
2	31
2	43
2	50
2	67
2	70
2	81
2	85
2	87
2	103
2	126
2	143
2	160
2	185
2	187
2	195
2	201
2	208
2	216
2	220
2	229
2	234
2	251
2	261
2	265
2	268
2	277
2	284
2	291
2	292
3	4
3	17
3	38
3	46
3	48
3	49
3	56
3	60
3	61
3	62
3	63
3	69
3	71
3	73
3	85
3	95
3	101
3	104
3	117
3	119
3	121
3	142
3	147
3	158
3	162
3	165
3	166
3	177
3	189
3	199
3	206
3	219
3	230
3	240
3	244
3	260
3	277
3	278
3	281
3	285
3	286
4	3
4	15
4	17
4	31
4	35
4	46
4	47
4	61
4	63
4	66
4	73
4	86
4	95
4	97
4	101
4	106
4	110
4	117
4	130
4	139
4	141
4	162
4	174
4	179
4	183
4	189
4	193
4	199
4	214
4	219
4	240
4	244
4	260
4	267
4	269
4	278
4	294
4	299
5	1
5	6
5	17
5	25
5	72
5	82
5	89
5	100
5	135
5	199
5	202
5	210
5	215
5	243
5	259
5	263
5	271
5	282
5	287
6	5
6	7
6	18
6	25
6	29
6	32
6	41
6	57
6	70
6	72
6	75
6	82
6	89
6	91
6	94
6	96
6	100
6	104
6	105
6	108
6	109
6	111
6	124
6	135
6	145
6	152
6	155
6	159
6	171
6	186
6	188
6	191
6	194
6	207
6	210
6	212
6	218
6	238
6	243
6	252
6	259
6	263
6	270
6	271
6	275
6	280
6	281
6	286
6	287
6	292
7	6
7	11
7	35
7	44
7	46
7	60
7	61
7	92
7	95
7	117
7	130
7	144
7	147
7	162
7	169
7	171
7	175
7	176
7	178
7	179
7	182
7	194
7	199
7	200
7	230
7	276
7	278
7	282
8	14
8	22
8	28
8	48
8	70
8	81
8	83
8	86
8	113
8	116
8	133
8	140
8	142
8	146
8	148
8	169
8	172
8	174
8	181
8	199
8	203
8	213
8	224
8	228
8	231
8	237
8	241
8	247
8	249
8	256
8	257
8	265
8	276
8	279
8	293
8	296
9	17
9	21
9	42
9	61
9	63
9	80
9	81
9	84
9	88
9	103
9	117
9	125
9	157
9	169
9	178
9	179
9	183
9	193
9	196
9	212
9	230
9	249
9	288
